id,keyword,location,text,target
217,,,De gemeente wil de organisatie ‘slagvaardiger en efficiënter maken’ en dan weten de medewerkers wel wat hen te wachten staat: een flinke reorganisatie. ,1
218,,,"We staan voor een enorme reorganisatie”, aldus de burgemeester van Ieper. ",1
219,,,"Nu Westerkwartier voor een forse financiële opgave staat, wordt (op termijn) bekeken of vormen van outplacement mogelijk zijn.",1
220,,,De gemeenteraad van Midden-Groningen houdt dinsdagavond 29 oktober op initiatief van D66 een spoeddebat over het gasbesluit.,1
221,,,"De gemeenteraadsfracties van de VVD, Stadspartij en het CDA willen woensdag een spoeddebat over de kraak van een pand van drukkerij Heykens aan de Akerkstraat in Groningen.",1
222,,,"De gevraagde dwangsom wordt niet opgelegd, omdat de rechter vertrouwt op de toezegging van de gemeente dat zij zich vrijwillig aan het vonnis zal houden.",1
223,,,Het beleidsplan is – na toezeggingen van de verantwoordelijke wethouder Collin Stolwijk - unaniem door de gemeenteraad aangenomen.,1
224,,,Wethouder Joep Pernot van Nuenen heeft voor de tweede keer  verwarring veroorzaakt bij de presentatie van zijn begroting. ,1
225,,,Loeff heeft meteen laten weten dat Frank Broedelet zijn zetel in de raad zal innemen.,1
226,,,Ze hebben geen vertrouwen in wethouder Caroline van Brakel en keren zich bovendien tegen een nieuwe projectleider.,1
227,,,"Vandaar dat wij het vertrouwen in de coalitie opzeggen.""",1
228,,,"De burgemeester is niet verantwoordelijk voor de bestuurlijke integriteit, maar voor het bevorderen van de bestuurlijke integriteit.’",1
229,,,Mark van den Broek is de nieuwe voorzitter van het CDA Dongen – ’s Gravenmoer. ,1
230,,,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren (PvdD) is door het bestuur uit de partij gezet.,1
231,,,Wethouder Jan Menninga van Financiën is blij met de sluitende begroting: “Ondanks de stevige financiële agenda van de gemeente Delfzijl en het feit dat de gemeente nog maar één jaar zelfstandig zal bestaan heeft het college ook voor 2020 de ambitie invulling te geven aan belangrijke thema’s.,1
232,,,"Tijdens het werkbezoek werd de samenwerking tussen de gemeente, het Da Vinci College en andere betrokken partijen in de arbeidsmarktregio Gorinchem onderstreept.",1
233,,,"Dat meldt gemeente Amstelveen in een persbericht, na een werkbezoek van burgemeester van Amstelveen Tjapko Poppens aan Lelystad Airport.",1
234,,,"Dit heeft de stad een beperking op de accountantsverklaring opgeleverd, een standje van de huisaccountant.",1
235,,,De ongefundeerde kritiek van wethouder Winnie Prins op het RIVM schaadt de positie van de gemeente Zeewolde op het ministerie van Volksgezondheid.,1
236,,,In een reactie gaat wethouder Henk Doeven van de gemeente Westerveld diep door het stof.,1
237,,,Dat blijkt uit het nieuwe financiële toezichtsrapport van de artikel 12-inspectie die optreedt als financiële voogd van de gemeente.,1
238,,,"Bodegraven-Reeuwijk De gemeente Bodegraven-Reeuwijk wil haar inwoners, naast de traditionele kanalen, ook door middel van een korte (video) nieuwsflits op de hoogte houden van actuele onderwerpen die op de agenda staan.",1
239,,,"De week kan zo maar worden gevuld met een werkbezoek aan een bedrijf, op stap gaan voor een officiële handeling met de kinderburgemeester, het ontvangen van een minister, op een plek ergens in de gemeente met het voltallige college met inwoners in gesprek gaan en het nemen van een besluit over het tijdelijk sluiten van een bedrijf in het kader van orde en veiligheid, dat hoort er ook bij.",1
240,,, Het zou te veel tijd kosten en een groot deel van de gemeenteambtenaren zou daarom aan het college van Burgemeester & Wethouders adviseren om het experiment niet door te zetten.,1
241,,,"Borrels, recepties, vergaderlunches en andere evenementen worden dus in principe vegetarisch, heeft het college van Burgemeester & Wethouders besloten, melden AT5 en NH Media.",1
242,,,"Het veelbesproken plan om een einde te maken aan de gemeenschappelijke regeling met Almelo, Wierden, Rijssen-Holten, Hellendoorn en Tubbergen roept bij CDA Twenterand veel vragen op.",1
243,,,"Ook die onrust is nog niet voorbij. Voor het eerst in zijn bestaan heeft de SGP een mediator van buitenaf ingeschakeld, in deze zaak. ",1
244,,,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren (PvdD) is door het bestuur uit de partij gezet.,1
245,,,Bezoekers blijken het lastig te vinden dat te zien ze denken dat de gemeente dat allemaal wel blijft betalen,1
246,,,Burgemeester Ineke Bakker van Urk reikte zaterdag het lintje uit aan de oud Staphorstse die al jaren met haar gezin in Rio woont,1
247,,,Coalitiepartijen D66 CU en ook de twijfelkonten van het CDA wensen geen autonome groei op Lelystad,1
248,,,Daarna volgden de bevindingen van de jury en sprak wethouder Jeroen Diepemaat het verlossende woord,1
249,,,De financile situatie van de gemeente is een stuk beter dan een aantal jaren geleden vinden de recreatieondernemers,1
250,,,De gemeente hecht veel waarde aan de gezamenlijkheid van de drie scholen,1
251,,,De gemeente wil geen grote stenen vlakte die als plein moet dienen,1
252,,,De gemeente zal hier geen geld in stoppen wat betekent dat een aantal geplande wijzigingen aan de weg niet uitgevoerd gaan worden,1
253,,,De gemeente Zwolle wil op deze wijze buurtinitiatieven meer zichtbaar maken,1
254,,,De Haagse oppositie ziet weinig hoop meer voor het college,1
255,,,De recente discussie over de noodzakelijke stikstofreductie zal een extra argument zijn om aan deze motie vast te houden,1
256,,,De wethouder wil wel graag verder in gesprek met de sector,1
257,,,Dit geeft ons energie en daar zijn we trots op zegt Jolanda Van der Veer directeurbestuurder Sport Service Zwolle,1
258,,,Door de recreatieondernemers wordt ook gepleit voor een zogenaamd Vechtdaltarief een gelijk tarief in de drie Vechtdal gemeenten,1
259,,,Een verhoging van tien procent hiermee gaat de gemeente Ommen zich de markt uit prijzen waarschuwde Hagedoorn toen,1
260,,,GB vindt dat de gemeenteraad nauwelijks een stem had in de locatiekeuze,1
261,,,Gemeente Enschede is partnergemeente en maakt twee minibossen mede mogelijk,1
262,,,Grinwis noemt de crisis zo slecht voor het aanzien van het college,1
263,,,Haaksbergen zal niet de enige gemeente zijn die hard geraakt wordt door een lagere Rijksbijdrage en de hoge uitgaven in het sociaal domein,1
264,,,Herrit Brinkman raadslid voor het CDA en voorzitter van de werkgeverscommissie is blij met de komst van Voortman,1
265,,,Het college erkend dat deze exacte verhoging vooraf niet is gecommuniceerd,1
266,,,Het onderzoek levert belangrijke informatie op waardoor we nog beter kunnen inspelen op wat onze jeugd nodig heeft,1
267,,,Hoe een jonge zuigeling de toekomst van de burgemeester van Rouveen Tinus flink in de war kan schoppen,1
268,,,In een verklaring schrijf Hart voor Den HaagGroep de Mos dat er karaktermoord op de wethouders wordt gepleegd,1
269,,,Maar volgens het college waren de ondernemers wel degelijk genformeerd over de naderende inflatiecorrectie,1
270,,,Nu is de steunbalk van het college de grootste partij in de raad weggevallen,1
271,,,Ook de Haagse Stadspartij HSP en de Partij voor de Dieren twijfelen aan de toekomst van het college,1
272,,,Sporten is volgens wethouder Ko Scheele erg belangrijk,1
273,,,Staphorst Staphorst moet bezuinigen en niet zo n beetje ook,1
274,,,Thieme is niet geneigd om compromissen te sluiten,1
275,,,Wethouder Scheele beaamde eerder deze maand dat de gemeentelijke schatkist inderdaad momenteel beter gevuld is,1
276,,,Wij hebben altijd naar eer en geweten gehandeld en zien de uitkomsten van het onderzoek dan ook met vertrouwen tegemoet,1
277,,,Ze kreeg daar een bos bloemen van de Wethouder en een presentje van het bestuur,1
278,,,Zij had publiekelijk racisme machtsmisbruik en pesten binnen de politieorganisatie aan de kaak gesteld,1
279,,,Zo kunnen ook gezondheidskansen op landelijk regionaal en gemeenteniveau gesignaleerd worden,1
280,,,De gemeente Zwolle Koninklijke BAM Pro Rail en Setzpfandt hebben de Thringer staatspreis gewonnen voor de Schuttebusbrug in Zwolle,1
281,,,het besluit van college b en w valt niet in goede aarde,1
282,,,48 procent van de gevraagde gemeenteambtenaren vreest dat de digitale toolkit niet voldoet aan de eisen,1
283,,,aan het begin van de vergadering complimenteerde de raad de nieuwe opzet van de begroting,1
284,,,alle fracties in de gemeenteraad van dalfsen staan positief tegenover het nemen van een proef met tiny houses,1
285,,,almelo heeft zijn huiswerk niet gedaan zegt jan jaap de ruiter,1
286,,,baacke voegt hieraan toe dat de gemeente wel doof lijkt,1
287,,,beter dan verwacht zegt ema bestuurslid nol wathion,1
288,,,bij de inwoners is er volgens de burgemeester vooral sprake van verbijstering en ongeloof,1
289,,,bijkans heilig noemde wijlen burgemeester eberhard van der laan van amsterdam het recht op demonstreren,1
290,,,bomenspecialist alards is blij met de beslissing van de gemeente,1
291,,,bovendien functioneert de algemene voorziening nu prima vindt de wethouder,1
292,,,burgemeester femke halsema is ambivalent over een moreel appl aan drugsgebruikers erkent ze,1
293,,,burgemeester femke halsema toonde zich ook geen voorstander van het plan,1
294,,,burgemeester gerritsen toonde zich zeer verbolgen de gang van zaken,1
295,,,burgemeester hans vroomen is ook tevreden met de oefening van vandaag,1
296,,,burgemeester ron knig gaf eerder aan signalen te hebben dat voor niet iedereen sinterklaas in deventer een feest is,1
297,,,burgemeesters arjen gerritsen toonde zich direct na afloop zeer verbolgen over de gang van zaken,1
298,,,daar is arjen kapteijns fractievoorzitter van groen links in den haag het volkomen mee eens,1
299,,,daarmee scoort deze groep veel beter dan vorig jaar aldus woordvoerder ton kamp van de gemeente,1
300,,,daarom zijn we blij met deze maatregel van de gemeente maar ook sceptisch over de impact,1
301,,,dat het simpeler en samenhangender moet en kan beamen zij,1
302,,,dat is natuurlijk prachtig zegt fractievoorzitter johan almekinders uit lonneker,1
303,,,dat netwerk komt onvoldoende snel van de grond door een gebrek aan geld bij gemeenten,1
304,,,dat zorgt voor meer levendigheid en minder anonimiteit aldus de verantwoordelijk wethouder bas kurvers,1
305,,,de actiegroep vindt dat burgemeester john jorritsma zich niet moet bemoeien met het sinterklaasfeest,1
306,,,de bank is terughoudend om deze integriteitsgevoelige relatie aan te gaan zegt haar advocaat joost achterberg,1
307,,,de burgemeester laat weten enorm geschrokken te zijn van de uitkomsten,1
308,,,de burgemeester maakte zich zorgen over de de kwaliteit van de zorg en de veiligheid van de cliënten,1
309,,,de burgemeester van schiedam cor lamers is ook blij met de green deal,1
310,,,de caa voorzitter zegt grote waarde te hechten aan het oordeel van de investeerders,1
311,,,de fractie spreekt over karaktermoord op twee hardwerkende wethouders,1
312,,,de gemeente almelo liet deze week weken een eventuele fusie van de twee stichtingen te willen steunen,1
313,,,de gemeente alphen aan den rijn kan niet handhaven,1
314,,,de gemeente deed echter te weinig om de afspraken te handhaven,1
315,,,de gemeente enschede ziet geen probleem met de komst van de nieuwe bouwmarkt,1
316,,,de gemeente hardenberg maakte een nieuw plan dat vandaag zeer kritisch werd ontvangen door de raad van state,1
317,,,de gemeente is aan het pionieren zegt jeffrey schouten sociaal rechercheur bij de gemeente,1
318,,,de gemeente onderkent het probleem van de tien singels,1
319,,,de gemeente vindt het erg belangrijk dat er een vorm van programmering komt,1
320,,,de gemeente zelf heeft altijd gezegd dat het nieuwe stadion feyenoord wel sterker maakt,1
321,,,de gemeenteraad kon de begroting in zijn algemeenheid wel waarderen,1
322,,,de gemeenteraad mag bij zichzelf te rade gaan over hoe deze gemeente bestuurd moet worden,1
323,,,de gemeenteraad van den haag heeft geen vertrouwen meer in de wethouders richard de mos en rachid guernaoui,1
324,,,de griffie van de gemeente den haag meldt dat de fractievoorzitters hun waardering uitspraken voor de snelle benoeming,1
325,,,de huidige verdeling van de middelen over de gemeenten is niet meer adequaat,1
326,,,de inbreng van inwoners is volgens wethouder mariska ten heuw van groot belang,1
327,,,de kindergemeenteraad moet wat hem betreft een vervolg krijgen,1
328,,,de legervrachtwagens helpen de gemeenten en de politie om de verkeersveiligheid te bewaken zegt bijleveld,1
329,,,de politie zegt te begrijpen dat inwoners ongerust worden,1
330,,,de pvd a in de gemeenteraad vindt net als groen links en sp erfpacht juist een goed middel,1
331,,,de rol van de burgemeester in de lokale democratie is een onderwerp dat thom de graaf op het lijf is geschreven,1
332,,,de zichtbaarheid en laagdrempeligheid van de gemeentelijke toegang tot de jeugdzorg kan beter,1
333,,,deze afwijkingen kunnen ieder op zich als bijzonder ernstig worden gekwalificeerd aldus de gemeente eind 2005,1
334,,,deze criminele activiteiten tolereren wij niet in onze stad zegt de oldenzaalse burgemeester patrick welman,1
335,,,deze week maakte ook de provincie drenthe bekend zich zorgen te maken om de gemeentefinancin,1
336,,,die verhoging was voor de meeste gemeenteraadsleden te fors,1
337,,,dierenwelzijn is belangrijk verklaart verantwoordelijk wethouder eugne van mierlo cda,1
338,,,dit is al twaalf weken aan de hand wordt er gezegd het vertrouwen gaat niet hersteld worden,1
339,,,dit wordt volgens van ark veel te weinig aangeboden door gemeenten,1
340,,,diverse gemeenten hebben daar goede ervaringen mee zo stelt de rekenkamer,1
341,,,drenthe is ongerust over de financile situatie van haar gemeenten,1
342,,,een flink deel van deze zorg blijkt toch niet het beste af onder de hoede van de gemeente aldus de ministers,1
343,,,een goed idee denkt arjan beerman van de gemeente enschede om zo de stad op de kaart te zetten,1
344,,,een kwart van de deelnemers vindt dat de burgemeester gewoon kan blijven zitten,1
345,,,een probleem voor zorgvervoer en gemeenten zegt directeur hubert andela van koninklijk nederlands vervoer knv,1
346,,,een raadsmeerderheid steunde vanavond een amendement van d66 om het speelgoedmuseum open te houden,1
347,,,een rare actie van de bijenkorf om naar ons te verwijzen zegt een woordvoerder van de gemeente daarover,1
348,,,een zorgverzekering via poliswijzernl heeft meerdere voordelen stelt de gemeente,1
349,,,eindelijk een wethouder met lef postte hanneke balk oud wethouder van cranendonck en waalre op twitter,1
350,,,en juist dat laatste is onvoldoende gebeurd stellen de omwonenden in een brief aan de gemeenteraad,1
351,,,er kleven volgens het college teveel risico s en nadelen aan het plan van aldi,1
352,,,er zijn echter gemeenten die hun zorgen uitten over een eerste voorstel van het ministerie,1
353,,,geen gemakkelijke opgave schrijft de gemeente op haar website,1
354,,,gemeenten hebben het zichzelf moeilijk gemaakt door concurrentie onder aanbieders te stimuleren,1
355,,,gemeentesecretaris lucas vokurka veegt die suggestie resoluut van tafel,1
356,,,het aantrekken van zij instromers lijkt goed te werken,1
357,,,het ciz kan niks doen en verwijzen ons door naar de gemeente,1
358,,,het college heeft de voorkeur voor dit scenario en had deze dan ook voorgesteld aan de raad,1
359,,,het college voelt de urgentie niet concludeert dankaart,1
360,,,het college vond de ambtelijke vragen namelijk niet opportuun,1
361,,,het gebruik van lachgas kan gevaarlijk zijn dus handelt een verkoper volgens de gemeente in strijd met de wet,1
362,,,het is een zooitje in buren aldus fractievoorzitter joop de jonge van de partij voor de dieren,1
363,,,het is niet mogelijk om een generiek advies te geven dat past voor alle gemeenten schrijft de vng,1
364,,,het onderzoek toont volgens de gemeente utrecht aan dat er veel niet volgens de regels gaat,1
365,,,het rapport van de rotterdamse rekenkamer was niet mals voor het stadsbestuur,1
366,,,het stadsbestuur moet veel meer doen om het vrachtverkeer te weren van de singels in de stad,1
367,,,het wmo abonnementstarief moet worden afgeschaft,1
368,,,hij is het oneens met de conclusie dat gemeenten minder belang hechten aan sport,1
369,,,hij is verre van tevreden met de uitleg van de gemeente raalte,1
370,,,hij vindt dat de gemeente kampen onzorgvuldig omgaat met de belangen van zijn clinten,1
371,,,ik vind het jammer dat niet meer gemeenten het proberen,1
372,,,in de ogen van de gemeente en technology base heeft de raad van state het kind met het badwater weggegooid,1
373,,,in een reactie zegt burgemeester krikke de aanbevelingen van de ovv over te nemen,1
374,,,in een urenlang raadsdebat op maandag 2 september gaat wethouder ren de heer vvd door het stof,1
375,,,in elk geval n fractie is wel dik tevreden met het besluit van bw,1
376,,,in januari vond 54 procent van de deelnemers dat burgemeester krikke moest opstappen,1
377,,,in maastricht laakte de oppositie de geheimhoudingscultus van het college,1
378,,,krap een jaar geleden kondigde de gemeente zwolle aan in blijde verwachting te zijn van maar liefst 1150 zonnepanelen,1
379,,,maar gemeenten en hun burgers vragen zich ook af waarom de enorme 5g investeringen nu al nodig zijn,1
380,,,maar onaanvaardbaar is dit allemaal niet aldus de gemeente enschede dinsdag voor de raad van state in den haag,1
381,,,maar volgens de dordtse wethouder peter heijkoop cda werkt een verplichte tegenprestatie niet,1
382,,,maar volgens tln hanteren gemeenten veel te strenge vervuilingsregels,1
383,,,mantelzorg nl vreest dat de waardering in 2020 bij meer gemeenten zal worden afgeschaft,1
384,,,marktondernemers spelen onvoldoende in op de vraag van consumenten stelt de gemeente in het rapport marktvisie,1
385,,,met deze maatregel houdt de gemeente daar geen rekening mee,1
386,,,mlds constateert ook dat 189 gemeenten helemaal niets doen op het gebied van openbare toiletten,1
387,,,na het ontslag van van gent is het integriteitsonderzoek uitgevoerd door necker van naem nog wel relevant,1
388,,,om die reden kan ook deze versie van het plan niet rekenen op de goedkeuring van de gemeente,1
389,,,omdat de gemeente echter bang was voor een precedent werd de regelgeving vervolgens aangescherpt,1
390,,,ondanks de verhoging blijft ommen nog wel minder genereus dan sommige andere gemeentes in de provincie,1
391,,,ondanks de verhoging van het bedrag blijft ommen nog wel minder genereus dan sommige andere gemeentes in de provincie,1
392,,,onderzoekers hebben aangetoond dat la pelosa in de gemeente stintino ten onder dreigt te gaan aan zijn succes,1
393,,,onze economische voordelen lijken een gevaarlijk mengsel te worden voor de integriteit van bestuur en samenleving,1
394,,,onze regioburgemeester deelde onlangs ook zijn zorgen over de capaciteit,1
395,,,ook de gemeente is niet blij met de situatie en besloot eerder deze maand de overgang te sluiten voor auto s,1
396,,,ook de gemeente zwolle wordt op dit moment als verdachte gezien,1
397,,,ook de integriteit van de gemeenteraad staat hiermee op het spel juist nu dit onderwerp actueler is dan ooit,1
398,,,ook de risico s komen volgens de wethouder steeds beter in beeld,1
399,,,ook door te kijken naar de wijkteams kunnen gemeenten iets doen aan de kostenbeheersingskant,1
400,,,ook fractievoorzitter esther ouwehand zei dat er geen discussie is over de koers,1
401,,,ook gemeente en provincieambtenaren ontberen vaak actuele kennis,1
402,,,ook hoopt hij dat gemeenten beter naar hun tariefstructuur gaan kijken,1
403,,,ook in de gemeente deventer werd de staatskas fors gespekt,1
404,,,ook melissa frieser heeft ondanks corruptieonderzoek lovende woorden voor de politici,1
405,,,ook missen veel gemeenten nog capaciteit en kennis om de uitvoering van de warmtetransitie zelf ter hand te nemen,1
406,,,ook vinden gemeenten het lastig dat een apart indicatieproces geldt,1
407,,,ook wordt in het bezwaar gesteld dat de gemeente in de verleende vergunning geen maatwerk levert,1
408,,,oud gemeenteraadslid rinze post uit harlingen heeft fors wantrouwen in de winmaatschappijen en het toezicht daarop,1
409,,,paul dirix algemeen directeur van aeb zegt blij te zijn met de snellere ingebruikname,1
410,,,ruim de helft van de gemeenten zegt dat 30 tot 70 procent van de tips na onderzoek klopt,1
411,,,staatssecretaris van ark heeft eerder dit jaar benadrukt dat ook zelfstandigen recht hebben op hulp vanuit de gemeente,1
412,,,net als veel andere gemeenten worstelt veenendaal met bezuinigingen in het sociaal domein,1
413,,,teamleider stadsdeelbeheer rien van faassen van de gemeente enschede noemt het wonderlijk,1
414,,,toch willen coalitiepartijen groen links d66 pvd a en sp daar niets van weten,1
415,,,toch zijn deze centrales niet zo vervuilend stelt de gemeente,1
416,,,tot concrete resultaten heeft dat nog niet geleid zegt de wethouder,1
417,,,tot het zover is blijft het gemeentehuis slecht toegankelijk voor inwoners met een rolstoel,1
418,,,u maakt ons de opdracht niet gemakkelijker zei wethouder koopman van financin tegen de raad,1
419,,,uit onderzoek over de periode 20152019 kwam naar voren dat er in vrijwel alle gemeenten iets mis is,1
420,,,van de gemeenten geeft 75 procent aan dat ze onvoldoende kennis en expertise hebben van sociaal ondernemerschap,1
421,,,Hiervoor In zijn algemeenheid drukt de versnelling op de structurele capaciteit van de gemeente,1
422,,,Gemeenten zien het ondersneeuwen van het thema binnen het bredere sociale domein als een reel risico,1
423,,,inwoners voelen zich betrokken bij de buurt het project mengt sociale huur en koopwoningen waardoor een sociaal gemengde wijk ontstaat,1
424,,,De bestaande industriehallen naast het spoor bieden aantrekkelijke mogelijkheden voor ontwikkelingen van de nieuwe economie,1
425,,,Het betrekken van buurtbewoners en sleutelfiguren uit de lhbti gemeenschap is cruciaal,1
426,,,Meer dan veertig partijen onderschrijven het belang van klimaatadaptatie,1
427,,,Door de blijvende aandacht en inzet van het collectief netwerk van wijkorganisaties is de wijk veilig en leefbaar,1
428,,,De buurt reageert overwegend positief op de plannen van initiatiefnemer,1
429,,,Holtenbroek is een waardevolle aantrekkelijke Zwolse stadswijk,1
430,,,De monumentencommissie heeft in mei 2019 voor alle panden positief advies gegeven,1
431,,,Het gevaar bestaat dat deze als plan van de gemeente worden opgevat en weerstand oproepen die terugslaat op de omgevingsvisie en haar proces,1
432,,,Er wordt ruimte geboden aan ontwikkelingen die voortbouwen aan de versterking van de stad en landrelatie,1
433,,,Dit voorkomt blindstaren op n getal en helpt gemeenten in West Overijssel een stap te zetten naar meer kwalitatief en adaptief programmeren,1
434,,,De avonden met Verhalen over Zwolle bieden een aantrekkelijke mix van interessante historische lezingen muziek en een prachtige omgeving,1
435,,,Zwolle heeft een gunstige positie qua ontwikkeling,1
436,,,U bent bang dat de flexibiliteit van het gebruik van het gebouw door een aanwijzing als gemeentelijk monument onder druk komt te staan,1
437,,,Met de ontwikkeling en realisatie van de warmteketen zijn grote investeringen gemoeid en de rendementen in de keten zijn relatief laag,1
438,,,Structurele samenwerking is belangrijk om dit te realiseren,1
439,,,Een beroep op het onterecht afwijken van het gemeentelijke grond uitgifte beleid zal dan ook niet snel succesvol zijn,1
440,,,De samenleving verandert en ook de bewustwording richting de lhbti groep verandert in positieve zin,1
441,,,Het opnemen van regels door het rijk kan ons zeker helpen in de uitvoering van onze opgaven,1
442,,,Het aanbod Jeugdzorg voorziet daar op dit moment niet in,1
443,,,De eigenlijke functie heeft dan over het algemeen de voorkeur boven een andere functie,1
444,,,De gemeente Zwolle kan zich vinden in de ambitie van het ministerie en vertaalt deze door naar lokale uitvoering,1
445,,,De nieuwe model beleidsregels landelijke toegankelijkheid maatschappelijke opvang zijn juridisch getoetst bij en door gemeenten en adequaat bevonden,1
446,,,Nieuwe initiatieven vanuit de kracht van samenwerking van partijen moedigen we aan,1
447,,,De voorgenomen ontwikkeling past binnen de gestelde beleidskaders op Rijks Provinciaal en gemeentelijk niveau,1
448,,,De groene uitstraling van het buurtje draagt bij aan een aantrekkelijke en vriendelijke omgeving,1
449,,,Een oplossing waar de gemeente Zwolle in het kader van de internationale topwerklocatie graag op in wil zetten,1
450,,,Als alle kengetallen van de rating methodes voldoende zijn van een gesubsidieerde organisatie gaat het financieel goed met de organisatie,1
451,,,Het is goed om te zien dat de gemeente Zwolle meer capaciteit vrijmaakt voor privacy en het inrichten van privacy maatregelen,1
452,,,Er zijn enkele zaken waarop de gemeente Zwolle eind 2018 te laag scoorde,1
453,,,Het aantrekkelijke en afwisselende buitengebied van Zwolle biedt veel mogelijkheden voor uiteenlopende vormen van recreatie en toerisme,1
454,,,Daarnaast onderzoekt gemeente Olst Wijhe of en op welke wijze de kruising Brabantse Wagen N337 kan worden verbeterd,1
455,,,Er is veel druk op de openbare ruimte en veel partijen binnen en buiten de gemeente verhouden zich tot de openbare ruimte,1
456,,,Aanvullend moet opgemerkt worden dat de vooruitzichten voor De Esch IV positief zijn,1
457,,,Voorts voldoet de gemeente Zwolle niet aan de eisen die gesteld worden in wetgeving vanuit de verschillende basisregistraties,1
458,,,De clusterindeling speelt een belangrijke rol in het onderhoud van de verdeling van het gemeentefonds,1
459,,,Het ging om een voortzetting van een bestaande situatie die door de toezichthouder als passend en veilig werd beschouwd,1
460,,,Een overschrijding van de ambitiewaarde kan soms acceptabel zijn,1
461,,,De benchmark bevordert ook het lokale debat over de ontwikkeling van de autonome keuzes over de heffingen,1
462,,,Het informatiebeveiligingsbeleid van de gemeente Zwolle was verouderd,1
463,,,Uit de controle hiervan bleek dat een aantal begrotingswijzigingen niet overeenkomstig de financile verordening zijn geautoriseerd door de raad,1
464,,,De positieve ontwikkelingen zijn onder andere te danken aan het sterke high tech cluster in de regio,1
465,,,Gegeven de keuze die is gemaakt in de mate van detail van de verdeling passen sommige gemeenten mogelijk niet goed in het verdeelmodel,1
466,,,De Belastingdienst heeft geconstateerd dat de gemeente Zwolle deze afspraak niet vooraf met de medewerkers gemaakt heeft,1
467,,,Duurzaamheid is een belangrijk thema voor de gemeente Zwolle,1
468,,,Status A geeft aan dat de gemeente voldoet aan de wettelijke taken,1
469,,,Aangezien de nieuwe hoogbouwvisie nog niet is vastgesteld blijft dit een risico,1
470,,,Tussentijds hebben provincie en gemeenten hard gewerkt aan regionale programmeringsafspraken om vraag en aanbod in evenwicht te brengen,1
471,,,Een ander onderwerp waarop de gemeente Zwolle nog niet voldoende scoort is de omgang met Externe Partijen,1
472,,,Het bestuur van ONS heeft positief gereageerd op de verzoeken,1
473,,,Het waterschap heeft geen opmerkingen gemaakt en kon instemmen met het plan,1
474,,,De verwachting is dat het gezamenlijke volume van veel gemeenten en gemeentelijke samenwerkingsverbanden een aanzienlijk prijsvoordeel oplevert,1
475,,,Het initiatief sluit op verschillende niveaus aan bij de gemeentelijke ambities en beleid Hessenpoort wordt een sterke topwerklocatie,1
476,,,Wij zien dat de organisatie nadrukkelijk aandacht heeft voor de informatievoorziening en veiligheid,1
477,,,De decentralisatie uitkeringen betreffen doorgaans nominale bedragen,1
478,,,Hieruit blijkt dat deze uitbreiding op uitsluitend kwantiteit economisch niet onderbouwd kan worden,1
479,,,Door het vaststellen van de voorstellen wordt het risicomanagement van gesubsidieerde organisaties vollediger en eenduidiger,1
480,,,Dit heeft een positief effect op de ontwikkeling van het eigen vermogen,1
481,,,De samenwerking tussen de gemeenten Kampen en Zwolle is in 2018 met succes gentensiveerd,1
482,,,In het verleden heeft de gemeenteraad aangegeven dat sloop van de watertoren moet worden voorkomen,1
483,,,Echter in de praktijk blijkt dit in onze organisatie nog niet goed geborgd te zijn,1
484,,,In het kader van de goede ruimtelijke ordening beschouwen wij dit voldoende onderbouwd,1
485,,,Bovendien wordt het besluitvormingsproces transparanter voor de burger,1
486,,,Daaruit bleek dat de trainingen over het algemeen goed worden gewaardeerd door de medewerkers van de gemeente Zwolle,1
487,,,Samenwerking tussen bedrijven in de high tech waardeketen wordt belangrijker om innovatief en concurrerend te blijven,1
488,,,Uit eigen geen belemmering voor de ontwikkeling van Ti ZwolleDinoland op de locatie van het Ecodrome te Zwolle,1
489,,,Op 12 maart 2018 heeft de gemeenteraad van Zwolle ingestemd met het voorstel om de nieuwe WRZV hallen te ontwikkelen en te bouwen op Voorsterpoort,1
490,,,De gemeente ziet de toevoeging van een dergelijk centrum aan het voorzieningenaanbod in Stadshagen als toegevoegde waarde,1
491,,,Dit geeft de gemeente vertrouwen dat men straks weer geheel op eigen benen kan staan,1
492,,,Goede voorlichting en heldere besluitvorming zijn daarbij erg belangrijk,1
493,,,De gemeente Zwolle heeft in de stad en in het buitengebied als het gaat om ruimtelijke kwaliteit heel veel te bieden,1
494,,,Een risico is dat er niet voldoende gemeentelijke financile middelen zijn om deze openbare ruimte aan te passen,1
495,,,Het aantal plekken dat beschikbaar is of beschikbaar kan worden gemaakt door extra subsidie is beperkt,1
496,,,Veelal worden de gebreken in goed overleg opgelost,1
497,,,Bevindingen verslag gemeentearchivaris is positief maar met aandachtspunten,1
498,,,Bezwaarde betreurt uitermate dat hij in dit stadium van de gemeentelijke aanwijzing de stap van een bezwaarschrift heeft moeten zetten,1
499,,,We willen met name graag betrokken worden bij het uitwerken van de randvoorwaarden omdat ze cruciaal zijn voor het slagen van het beleid,1
500,,,Het Luchthavenbesluit voldoet niet aan deze voorwaarden en geeft ook geen garanties dat in de toekomst aan deze voorwaarden wel kan worden ,1
501,,,De onafhankelijke bezwaar commissie geeft Gem Enschede advies om bestreden besluit in te trekken maar gemeente legt besluit naast zich neer,1
502,,,Gemeente Enschede vindt Grip op Participatiewet onmisbaar,1
