id,keyword,location,text,target
241,,,Muziekhandelaar Hans Meibergen moest onder druk van de gemeente een einde maken aan de bewoning van zijn bedrijfspand aan de Kamperstraat .,1
242,,,De gemeente Zwolle wil allerlei buurtinitiatieven meer zichtbaar maken .,1
243,,,De gemeente Staphorst stelt ook dit jaar een geldbedrag beschikbaar waarmee de waardering en erkenning voor mantelzorgers wordt uitgesproken .,1
244,,,"Verder moet de gemeente beter gebruik maken van de ervaringen van eerdere jaarwisselingen en ervoor zorgen dat de organisatoren van de vuren bekend zijn , zodat die aangesproken kunnen worden op hun verantwoordelijkheid .",1
245,,,De eigenaar van de boerderij aan de Ossendijk had van de gemeente tot 1 oktober de gelegenheid gekregen om een einde te maken aan de illegale huisvesting van Poolse arbeiders .,1
246,,,In de uitsterfregeling kan de gemeente nu regelen dat de bewoners er tot aan hun dood of definitieve vertrek uit de woning mogen blijven .,1
247,,,"De Haagse ondernemer John van Zweden , die Groep De Mos ook al jaren steunt , zegt in het AD dat het om  een vooropgezet plan van rancuneuze linkse partijen gaat  .",1
248,,,In januari vond 54 procent van de deelnemers aan Wat vindt Nederland ? dat burgemeester Krikke moest opstappen .,1
249,,,Volgens de woordvoerder is geen enkel monument in Kampen meer veilig als welstandsadviezen zo makkelijk worden afgehandeld .,1
250,,,De gemeente Groningen hield woensdag een spoeddebat over de kraakactie .,1
251,,,Volgens wethouder Sharon Dijksma van Verkeer & Vervoer is het belangrijk om mensen aantrekkelijke alternatieven te bieden voor de auto als de stad het autoverkeer wil verminderen .,1
252,,,Vanwege het getraineer is de gemeente ook veroordeeld tot een schadevergoeding van duizend euro voor Meibergen .,1
253,,,"In een vernietigend rapport schreef de raad vanochtend dat de gemeente wist dat de bouwers zich niet hielden aan gemaakte afspraken , maar niet ingreep .",1
254,,,Het Haagse college van B&W neemt de aanbevelingen van de Onderzoeksraad daarom volledig over .,1
255,,,"Vandaag zegden de andere coalitiepartijen , VVD , D66 en Groen Links , het vertrouwen op in Hart voor Den Haag/Groep de Mos , waarmee het Haagse college viel .",1
256,,,"Overigens legde het gemeentebestuur een jaar geleden ook al eens een dwangsom van 20.000 euro op , waarbij de boer eveneens een ultimatum kreeg .",1
257,,,Staphorst moet bezuinigen en niet zo’n beetje ook .,1
258,,,"Momenteel is ze nog tot haar benoeming in Almelo , algemeen directeur/gemeentesecretaris van de gemeente Oost Gelre .",1
259,,,"HSP-leider Joris Wijsmuller , wethouder in het vorige bestuur , noemt het nieuws “ ontluisterend en choquerend , maar we wisten dat dit ooit zou kunnen gebeuren .",1
260,,,"Het protest was goedgekeurd door de burgemeester van Moskou , waardoor het onwaarschijnlijk is dat er vandaag veel arrestaties verricht zullen worden.",1
261,,,"De gemeente weigerde aanvankelijk , er staan al drie molens in Rouveen , maar ging onder dreiging van een Provinciaal Inpassingsplan door de bocht .",1
262,,,"Een verhoging van tien procent , hiermee gaat de gemeente Ommen zich de markt uit prijzen "" , waarschuwde Hagedoorn toen.",1
263,,,""" Kortom : ik gebruikte de fractie-ondersteuning niet om gezeur te voorkomen . """,1
264,,,"Fractievoorzitter Daniëlle Koster van het CDA wil nog geen conclusies trekken : "" Dat doen we pas aan het eind van het debat volgende week .",1
265,,,"Gemeenten kampen met grote financiële tekorten sinds de invoering van de Jeugdwet in 2015 , toen zij verantwoordelijk werden voor de jeugdhulp .",1
266,,,"Het referendum wordt , kortom , als mogelijkheid gezien om de politieke betrokkenheid van inwoners van een gemeente een nieuwe impuls te geven .",1
267,,,Everhardt stapt na negen jaar wethouderschap in Utrecht over naar de hoofdstad .,1
268,,,"Het is niet duidelijk of dat betekent dat de jongeren in die gemeenten zich aan de regels houden , of dat er in de desbetreffende gemeente niet of nauwelijks wordt gecontroleerd .",1
269,,,"Het is haar gelukt om met een afwijkend verhaal vijf zetels te winnen "" , zegt politiek verslaggever Xander van der Wulp .",1
270,,,"De provincie , de gemeente en Langezaal zeggen dat de vergunning wel voldoet aan de voorwaarden van de gemeenteraad .",1
271,,,"Intussen is dat aan het veranderen . ’ ’ Van Rie : "" De gemeente heeft het deels al opgepakt door gebiedsmanagers aan te stellen .",1
272,,,‘ Vanaf 2015 zijn gemeenten heel druk geweest met de transitie en nu komen we toe aan de daadwerkelijke transformatie .,1
273,,,Toch gedoogt de gemeente Deventer al jarenlang dat voormalige bedrijfswoningen worden bewoond door bewoners die geen binding ( meer ) hebben met een bedrijfsvestiging .,1
274,,,"In de praktijk blijken gemeenten wel te controleren , want ingeschreven zijn op een adres zonder woonbestemming is een uitzonderingssituatie .",1
275,,,"Omdat de Rijkssubsidies voor sociale werkplaatsen flink worden teruggeschroefd , zien de gemeenten geen toekomst meer in het bedrijf .",1
276,,,Met het opknappen van de wijk de Laarakkers vraag het college zich af of er ook niet andere wijken in Ommen zijn waar dezelfde opgaven spelen .,1
277,,,"Een andere aanbeveling die hij doet , is om voorlopende gemeenten te betrekken bij het ontwikkelen van standaarden .",1
278,,,"‘ Het belang van rekenkameronderzoek wordt in die gemeenten niet ingezien ’ , aldus de toelichting .",1
279,,,"Voor de beoordeling van de resultaten van het evaluatieonderzoek is door de gemeente een beoordelingskader opgesteld , waarin criteria zijn opgenomen . “",1
280,,,""" Wij vinden het als coalitiepartijen bestuurlijk onverantwoord als we deze ontwikkelingen voorbij laten gaan . """,1
281,,,"Aanleiding was het corruptie-onderzoek tegen twee wethouders van deze lokale partij , onder wie naamgever Richard de Mos zelf.Vanaf dat moment was het college van burgemeester en wethouders zijn meerderheid in de gemeenteraad kwijt .",1
282,,,‘ Drie gemeenten ( alle drie met minder dan 20.000 inwoners ) geven aan dat er geen vormen van mensenhandel lijken voor te komen in de gemeente . ’,1
283,,,Vanaf het jaar 2030 rijden er in de gemeente Groningen alleen nog maar schone vuilniswagens .,1
284,,,"Tegelijk heeft de gemeente het tekort op de jeugdzorg van rond 18 miljoen prima opgelost in de begroting , zegt Van Dellen.",1
285,,,Volgens de gemeente zal ‘ in navolging van de landelijke tijdgeest de uitstraling van de sinterklaasoptocht in Deventer moeten veranderen . ’,1
286,,,Intussen loopt er een WOB-procedure bij de gemeente om te achterhalen hoe dit nadere advies tot stand is gekomen .,1
287,,,Niemand heeft zich gemeld binnen deze termijn en dus zal formeel de gemeenteraad waarschijnlijk nog deze week aangifte doen .,1
288,,,"Wel dreigt de algemene reserve zonder aanvullende maatregelen in de huidige planperiode beneden de door de gemeente zelf benoemde ondergrens te komen . """,1
289,,,Ook de betrokken gemeenten en het waterschap verzetten zich .,1
290,,,Zwolle werkt aan een nieuw LHBT-beleid .,1
291,,,"Vanuit de coalitie ' Onze buurt De Posten ' werken we de komende jaren samen met Gemeente Enschede , woningcorporatie Domijn en Woonzorg Nederland én een heleboel partners aan het creëren van een duurzame buurt .",1
292,,,B en W van Staphorst stellen aan de gemeenteraad voor de OZB te verhogen met vier keer tien procent .,1
293,,,"Als het aan de Hellendoornse GroenLinks-fractie ligt , is Henk Nijhof de opvolger van tijdelijk wethouder Willem Joosten .",1
294,,,Het zit de recreatieondernemers vooral dwars dat ze door de gemeente niet tijdig zijn geïnformeerd over de voorgenomen doorvoering van de inflatiecorrectie .,1
295,,,De VBU-voorzitter zegt dat dit totaal genegeerd is door de gemeente .,1
296,,,Voormalig VVD-minister Johan Remkes wordt met ingang van 12 oktober benoemd tot waarnemend burgemeester van Den Haag.,1
297,,,Er wordt wel eens ‘ vals gespeeld ’ bij de keuring die door gemeente en hulpmiddelenleverancier Kersten werd uitgevoerd .,1
298,,,Ook komt er hulp voor ondernemers die onder de handel gebukt gaan.,1
299,,,Actiegroep 1037 Against Animal Cruelty heeft op 28 september aangifte gedaan tegen de Gemeente Sittard-Geleen omdat de gemeente zorg zou onthouden aan de karpers in de kweekvijver van De Driepoel in Geleen.,1
300,,,De Liesselse familie Van Ooij heeft bij de politie aangifte gedaan tegen wethouder Helm Verhees van de gemeente Deurne. ,1
301,,,"Ze is positief over de toekomst, ook al zegden de vier wethouders van de gemeente Haaren in februari het vertrouwen in haar op en bracht zij daardoor haar laatste acht maanden als burgemeester met ziekteverlof thuis door. ",1
302,,,Het CDA roept de gemeente op om stikstofplaatsingsruimte binnen de gemeente goed vast te leggen naar het advies van de commissie Remkes.,1
303,,,De vergadering van de gemeenteraad over de uitkomsten van het OVV-rapport over vreugdevuren gaat voorlopig niet door vanwege het opstappen van burgemeester Krikke.,1
304,,,Dit amendement heeft de strekking dat het niet wenselijk is dat de ter plaatse aanwezige (volgens het amendement kleinschalige) bijenhouderij de huur wordt opgezegd als de overlast van het houden van bijen voor de nieuw te bouwen woningen niet kan worden tegengaan door de groenstrook (overwogen zou dan kunnen worden schermen te plaatsen).,1
305,,,"Dit is volgens Michel Hardeman (CDA) in strijd met het op 11 juli aangenomen amendement van VVD, CU en GBW. ",1
306,,,"Coalitiepartijen CDA, GroenLinks en Nieuw Elan dienden dit amendement in samen met oppositiepartijen D66, SGP, WKB, ChristenUnie en PvdA. ",1
307,,,B en W willen desondanks dat er in de dorpen wordt gebouwd.,1
308,,,Het college van B&W presenteert de gemeenteraad in april een pakket maatregelen die de uitgaven in het sociaal domein beter in de pas laten lopen met het beschikbare budget.,1
309,,,De gemeente Loppersum heeft de begroting voor komend jaar met moeite rond gekregen.,1
310,,,"Daar bleef het gisteravond niet bij. Ter Keurs zei dat de gemeente juist vanwege de interne reorganisatie behoefte heeft aan ,,rust en nieuwe energie”. ",1
311,,,Het zou te veel tijd kosten en een groot deel van de gemeenteambtenaren zou daarom aan het college van Burgemeester & Wethouders adviseren om het experiment niet door te zetten.,1
312,,,Het college van burgemeester en wethouders van de gemeente Steenwijkerland voelt vooralsnog weinig voor de bouw van een nieuwe school voor het voortgezet onderwijs.,1
313,,,Burgemeester en wethouders willen eerst toch nog eens bekijken hoe de dienstverlening naar de inwoners het beste opgezet kan worden.,1
314,,,"Burgerinitiatief BUIN, dat zich inzet voor een behoud en een levensvatbare toekomst van het Kulturhus, opperde dat ook al.",1
315,,,Bewoners voelen zich bij burgerinitiatief tegengewerkt door gemeente: ‘Een onnodig langslepende zaak’,1
316,,,Het college van de gemeente Oldambt viel toen de SP begin september aangaf zich niet te kunnen vinden in de aangekondigde bezuinigingen.,1
317,,,Wat weten we na een urenlang debat over het ontslag van burgemeester Harald Bouman van Noordoostpolder?,1
318,,,"Hoewel concrete cijfers ontbreken, stelt de commissie, aan de hand van de interviews en een onderzoek van de GGD uit 2016, dat de Zundertse jeugd meer drinkt dan jongeren in andere gemeenten.",1
319,,,De avond kan echter ook de bevestiging zijn van een blijvend gebrek aan dualisme. ,1
320,,,Tijdens de vergadering maakte wethouder en locoburgemeester Mattias Gijsbertsen bekend dat den Oudsten benoemd is tot ereburger van de gemeente Groningen.,1
321,,,De gemeenteraad van Zwolle heeft het ereburgerschap toegekend op voordracht van het college van B&W.,1
322,,,De SP-fractie in de gemeente Midden-Groningen steunt alsnog de bezuinigingen op de jeugdzorg en de Wmo.,1
323,,,"Waar Warnier zich naar eigen zeggen 'tegengewerkt' voelde door zijn inmiddels ex-fractie, beticht die op haar beurt Warnier van 'zetelroof'. ",1
324,,,Fractievoorzitter Govert Geldof uit Tzum van SAM Waadhoeke stapt per 1 december uit de gemeenteraad.,1
325,,,"Maar plotseling moest er op aandrang van de PvdA een fractievoorzittersoverleg komen', legt Modderman uit.",1
326,,,Tevens; wanneer is het fractievoorzittersoverleg van een hogere orde dan de Gemeenteraad?,1
327,,,"Burgemeesters en wethouders van de gemeenten Appingedam, Delfzijl, Loppersum en Het Hogeland hebben overeenstemming bereikt over de ontbinding van de gemeenschappelijke regeling WO DEAL per 1 januari 2021.",1
328,,,"Dit uit onvrede over de extra kosten die steeds in rekening worden gebracht, en de beperkte invloed die de gemeente op de gemeenschappelijke regeling heeft",1
329,,,"Het veelbesproken plan om een einde te maken aan de gemeenschappelijke regeling met Almelo, Wierden, Rijssen-Holten, Hellendoorn en Tubbergen roept bij CDA Twenterand veel vragen op.",1
330,,,Bewoners oude school Hemelrijken in schoolstrijd tegen gemeente Eindhoven,1
331,,,Woonwagenbewoners in Nuenen kunnen het met de gemeente niet eens worden over plannen voor de woonwagenkampen Kremersbos en Bosweg.,1
332,,,De gemeenteraad van Apeldoorn wil een algeheel verbod op het afsteken van vuurwerk in de gemeente. ,1
333,,,Diverse maatschappelijke organisaties togen dinsdagavond naar de raadszaal in Goirle om de gemeenteraad veel wijsheid te wensen bij het maken van vele moeilijke keuzes. ,1
334,,,Directeur Hanneke Bruggeman luidt de noodklok in een brief aan de gemeenteraad.,1
335,,,Adri van Zweden moet tegen haar zin in vertrekken als gemeenteraadslid in de gemeente Woensdrecht.,1
336,,,"Marga Schoots geeft haar zetel in de VVD-fractie van de Provinciale Staten op, om actief te blijven als gemeenteraadslid in Elburg.",1
337,,,Harby Scheper uit Sellingen wordt per 1 november benoemd als nieuwe gemeentesecretaris van de gemeente Westerwolde.,1
338,,,Louk Bongarts heeft ontslag genomen als gemeentesecretaris van Valkenburg om wethouder in Beekdaelen te worden. ,1
339,,,",,Met Christien Bronda hebben we een fantastische gemeentesecretaris binnengehaald, met liefde voor stad en ommeland, brede ervaring binnen grote overheidsorganisaties en een groot netwerk in het Noorden en in Den Haag.’’",1
340,,,",,De cursus past bij het streven om inwoners meer bij de gemeente en de gemeentepolitiek te betrekken”, zegt griffier Toon Dashorst van de Groningse gemeenteraad.",1
341,,,De Weesper griffier houdt zich graag bezig met het betrekken van inwoners bij de politieke besluitvorming.,1
342,,,De gemeente Maastricht gaat niet in hoger beroep tegen de uitspraak van de rechter in de spionagezaak.,1
343,,,Een hoger beroep van de gemeente en de provincie bij de Raad van State heeft niets uitgehaald. ,1
344,,,Oud-raadslid Joeri Oudshoorn van de Haagse Stadspartij wijst op meer zaken in de gemeente die vragen zouden oproepen over integriteit.,1
345,,,Zijn benoeming werd overschaduwd door de twijfel die de oppositie heeft over zijn integriteit.,1
346,,,Dat was de inzet van het hoger beroep van de tweede rechtszaak tussen de gemeente Amsterdam en delizaak Vinnies.,1
347,,,"Het debat was aangevraagd door de VVD, die daarvoor het stevige middel van een interpellatie had ingezet.",1
348,,,"Wij zullen u zeker verder op de hoogte houden van de bespreking met de nieuwe Vlaamse minister en wij danken u nogmaals voor uw interpellatie over dit dossier”, aldus de schepen.",1
349,,,"Voor het eerst in zijn bestaan heeft de SGP een mediator van buitenaf ingeschakeld, in deze zaak. ",1
350,,,"Gemeenten zien zich genoodzaakt om mediators in de arm te nemen omdat burgers steeds mondiger worden, zegt Aik Kramer, onafhankelijk mediator.",1
351,,,De gemeenteraad nam een jaar geleden een motie aan om de bekladde tunnels van de Hoge Steenweg en de Duinlaan schoon te maken en ze dan door een kunstenaar te laten beschilderen. ,1
352,,,Gemeenteraad stemt motie tegen geplande windmolens: “We halen alles uit de kast om huidige project tegen te houden”,1
353,,,Wethouder Daan de Kort reikte haar de onderscheiding uit.,1
354,,,Griffier Gerard Vrenken ontving donderdagmiddag 24 oktober 2019 een Koninklijke Onderscheiding uit handen van Burgemeester Theo Weterings. ,1
355,,,Vooral een hogere uitkering van het Rijk van 938.000 euro maakt dat de lopende begroting in het groen blijft met een overschot van  141.157 euro.,1
356,,,"De meerjarenbegroting van de gemeente laat een overschot zien in alle jaren, voor de jaren 2021 en 2022 bedraagt dit iets meer dan € 400.000,-.",1
357,,,"Dat overschot van negen miljoen was vooral te danken aan hogere opbrengsten door de verkoop van bouwgrond, doordat er minder geld wordt uitgegeven aan de inhuur van personeel en door de bezuinigingen op de uitgaven in het sociaal domein, de gemeentelijke afdeling zorg, welzijn en bijstand. ",1
358,,,"„Wij hebben het bestuur meermaals aangesproken op de achterstand”, informeerde wethouder Louis Koopman de raad.",1
359,,,"Het college wil 60.000 euro subsidie extra te verstrekken, maar ook dat is niet genoeg, liet directeur-bestuurder Ans Mebelder weten aan het college.",1
360,,,Het raadslid beseft dat een vuurwerkverbod niet zonder slag of stoot kan worden ingevoerd.,1
361,,,Nieuw raadslid GroenLinks wil Leidse kinderarmoede aanpakken: “Iedereen moet mee kunnen doen”,1
362,,,Waalwijk en ‘bezetters’ voortuintjes op ramkoers; gemeente belt bewoners en kondigt rechtszaken aan,1
363,,,"Het dieptepunt is bereikt met een rechtszaak tegen de gemeente, die hun woning drie maanden wil sluiten vanwege de Opiumwet.",1
364,,,Gemeente verliest rechtszaak en moet rapporten Oosterwold verstrekken,1
365,,,Dat stelt de Rekenkamer Barendrecht in haar vandaag verschenen rapport ‘In gebreke gebleven.,1
366,,,"In een nieuwe notitie die dinsdag openbaar wordt gemaakt, zegt de rekenkamer dat de gemeente Rotterdam herhaaldelijk overmoedig is, daardoor te veel financiële risico's neemt en meer moet leren van het verleden.",1
367,,,"Dat concludeert de Rekenkamer in Rotterdam na onderzoek naar het debacle met het Warmtebedrijf, in een rapport dat morgen wordt gepresenteerd.",1
368,,,"Het Rekenkameronderzoek is politiek gevoelig, omdat Visser en Berg momenteel sleutelposities hebben rond het beoogde nieuwe Feyenoord-voetbalstadion aan de Nieuwe Maas.",1
369,,,De gemeente wil de organisatie ‘slagvaardiger en efficiënter maken’ en dan weten de medewerkers wel wat hen te wachten staat: een flinke reorganisatie. ,1
370,,,"We staan voor een enorme reorganisatie”, aldus de burgemeester van Ieper. ",1
371,,,"Nu Westerkwartier voor een forse financiële opgave staat, wordt (op termijn) bekeken of vormen van outplacement mogelijk zijn.",1
372,,,De gemeenteraad van Midden-Groningen houdt dinsdagavond 29 oktober op initiatief van D66 een spoeddebat over het gasbesluit.,1
373,,,"De gemeenteraadsfracties van de VVD, Stadspartij en het CDA willen woensdag een spoeddebat over de kraak van een pand van drukkerij Heykens aan de Akerkstraat in Groningen.",1
374,,,"De gevraagde dwangsom wordt niet opgelegd, omdat de rechter vertrouwt op de toezegging van de gemeente dat zij zich vrijwillig aan het vonnis zal houden.",1
375,,,Het beleidsplan is – na toezeggingen van de verantwoordelijke wethouder Collin Stolwijk - unaniem door de gemeenteraad aangenomen.,1
376,,,Wethouder Joep Pernot van Nuenen heeft voor de tweede keer  verwarring veroorzaakt bij de presentatie van zijn begroting. ,1
377,,,Loeff heeft meteen laten weten dat Frank Broedelet zijn zetel in de raad zal innemen.,1
378,,,Ze hebben geen vertrouwen in wethouder Caroline van Brakel en keren zich bovendien tegen een nieuwe projectleider.,1
379,,,"Vandaar dat wij het vertrouwen in de coalitie opzeggen.""",1
380,,,"De burgemeester is niet verantwoordelijk voor de bestuurlijke integriteit, maar voor het bevorderen van de bestuurlijke integriteit.’",1
381,,,Mark van den Broek is de nieuwe voorzitter van het CDA Dongen – ’s Gravenmoer. ,1
382,,,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren (PvdD) is door het bestuur uit de partij gezet.,1
383,,,Wethouder Jan Menninga van Financiën is blij met de sluitende begroting: “Ondanks de stevige financiële agenda van de gemeente Delfzijl en het feit dat de gemeente nog maar één jaar zelfstandig zal bestaan heeft het college ook voor 2020 de ambitie invulling te geven aan belangrijke thema’s.,1
384,,,"Tijdens het werkbezoek werd de samenwerking tussen de gemeente, het Da Vinci College en andere betrokken partijen in de arbeidsmarktregio Gorinchem onderstreept.",1
385,,,"Dat meldt gemeente Amstelveen in een persbericht, na een werkbezoek van burgemeester van Amstelveen Tjapko Poppens aan Lelystad Airport.",1
386,,,"Dit heeft de stad een beperking op de accountantsverklaring opgeleverd, een standje van de huisaccountant.",1
387,,,De ongefundeerde kritiek van wethouder Winnie Prins op het RIVM schaadt de positie van de gemeente Zeewolde op het ministerie van Volksgezondheid.,1
388,,,In een reactie gaat wethouder Henk Doeven van de gemeente Westerveld diep door het stof.,1
389,,,Dat blijkt uit het nieuwe financiële toezichtsrapport van de artikel 12-inspectie die optreedt als financiële voogd van de gemeente.,1
390,,,"Bodegraven-Reeuwijk De gemeente Bodegraven-Reeuwijk wil haar inwoners, naast de traditionele kanalen, ook door middel van een korte (video) nieuwsflits op de hoogte houden van actuele onderwerpen die op de agenda staan.",1
391,,,"De week kan zo maar worden gevuld met een werkbezoek aan een bedrijf, op stap gaan voor een officiële handeling met de kinderburgemeester, het ontvangen van een minister, op een plek ergens in de gemeente met het voltallige college met inwoners in gesprek gaan en het nemen van een besluit over het tijdelijk sluiten van een bedrijf in het kader van orde en veiligheid, dat hoort er ook bij.",1
392,,, Het zou te veel tijd kosten en een groot deel van de gemeenteambtenaren zou daarom aan het college van Burgemeester & Wethouders adviseren om het experiment niet door te zetten.,1
393,,,"Borrels, recepties, vergaderlunches en andere evenementen worden dus in principe vegetarisch, heeft het college van Burgemeester & Wethouders besloten, melden AT5 en NH Media.",1
394,,,"Het veelbesproken plan om een einde te maken aan de gemeenschappelijke regeling met Almelo, Wierden, Rijssen-Holten, Hellendoorn en Tubbergen roept bij CDA Twenterand veel vragen op.",1
395,,,"Ook die onrust is nog niet voorbij. Voor het eerst in zijn bestaan heeft de SGP een mediator van buitenaf ingeschakeld, in deze zaak. ",1
396,,,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren (PvdD) is door het bestuur uit de partij gezet.,1
397,,,Bezoekers blijken het lastig te vinden dat te zien ze denken dat de gemeente dat allemaal wel blijft betalen,1
398,,,Burgemeester Ineke Bakker van Urk reikte zaterdag het lintje uit aan de oud Staphorstse die al jaren met haar gezin in Rio woont,1
399,,,Coalitiepartijen D66 CU en ook de twijfelkonten van het CDA wensen geen autonome groei op Lelystad,1
400,,,Daarna volgden de bevindingen van de jury en sprak wethouder Jeroen Diepemaat het verlossende woord,1
401,,,De financile situatie van de gemeente is een stuk beter dan een aantal jaren geleden vinden de recreatieondernemers,1
402,,,De gemeente hecht veel waarde aan de gezamenlijkheid van de drie scholen,1
403,,,De gemeente wil geen grote stenen vlakte die als plein moet dienen,1
404,,,De gemeente zal hier geen geld in stoppen wat betekent dat een aantal geplande wijzigingen aan de weg niet uitgevoerd gaan worden,1
405,,,De gemeente Zwolle wil op deze wijze buurtinitiatieven meer zichtbaar maken,1
406,,,De Haagse oppositie ziet weinig hoop meer voor het college,1
407,,,De recente discussie over de noodzakelijke stikstofreductie zal een extra argument zijn om aan deze motie vast te houden,1
408,,,De wethouder wil wel graag verder in gesprek met de sector,1
409,,,Dit geeft ons energie en daar zijn we trots op zegt Jolanda Van der Veer directeurbestuurder Sport Service Zwolle,1
410,,,Door de recreatieondernemers wordt ook gepleit voor een zogenaamd Vechtdaltarief een gelijk tarief in de drie Vechtdal gemeenten,1
411,,,Een verhoging van tien procent hiermee gaat de gemeente Ommen zich de markt uit prijzen waarschuwde Hagedoorn toen,1
412,,,GB vindt dat de gemeenteraad nauwelijks een stem had in de locatiekeuze,1
413,,,Gemeente Enschede is partnergemeente en maakt twee minibossen mede mogelijk,1
414,,,Grinwis noemt de crisis zo slecht voor het aanzien van het college,1
415,,,Haaksbergen zal niet de enige gemeente zijn die hard geraakt wordt door een lagere Rijksbijdrage en de hoge uitgaven in het sociaal domein,1
416,,,Herrit Brinkman raadslid voor het CDA en voorzitter van de werkgeverscommissie is blij met de komst van Voortman,1
417,,,Het college erkend dat deze exacte verhoging vooraf niet is gecommuniceerd,1
418,,,Het onderzoek levert belangrijke informatie op waardoor we nog beter kunnen inspelen op wat onze jeugd nodig heeft,1
419,,,Hoe een jonge zuigeling de toekomst van de burgemeester van Rouveen Tinus flink in de war kan schoppen,1
420,,,In een verklaring schrijf Hart voor Den HaagGroep de Mos dat er karaktermoord op de wethouders wordt gepleegd,1
421,,,Maar volgens het college waren de ondernemers wel degelijk genformeerd over de naderende inflatiecorrectie,1
422,,,Nu is de steunbalk van het college de grootste partij in de raad weggevallen,1
423,,,Ook de Haagse Stadspartij HSP en de Partij voor de Dieren twijfelen aan de toekomst van het college,1
424,,,Sporten is volgens wethouder Ko Scheele erg belangrijk,1
425,,,Staphorst Staphorst moet bezuinigen en niet zo n beetje ook,1
426,,,Thieme is niet geneigd om compromissen te sluiten,1
427,,,Wethouder Scheele beaamde eerder deze maand dat de gemeentelijke schatkist inderdaad momenteel beter gevuld is,1
428,,,Wij hebben altijd naar eer en geweten gehandeld en zien de uitkomsten van het onderzoek dan ook met vertrouwen tegemoet,1
429,,,Ze kreeg daar een bos bloemen van de Wethouder en een presentje van het bestuur,1
430,,,Zij had publiekelijk racisme machtsmisbruik en pesten binnen de politieorganisatie aan de kaak gesteld,1
431,,,Zo kunnen ook gezondheidskansen op landelijk regionaal en gemeenteniveau gesignaleerd worden,1
432,,,De gemeente Zwolle Koninklijke BAM Pro Rail en Setzpfandt hebben de Thringer staatspreis gewonnen voor de Schuttebusbrug in Zwolle,1
433,,,het besluit van college b en w valt niet in goede aarde,1
434,,,48 procent van de gevraagde gemeenteambtenaren vreest dat de digitale toolkit niet voldoet aan de eisen,1
435,,,aan het begin van de vergadering complimenteerde de raad de nieuwe opzet van de begroting,1
436,,,alle fracties in de gemeenteraad van dalfsen staan positief tegenover het nemen van een proef met tiny houses,1
437,,,almelo heeft zijn huiswerk niet gedaan zegt jan jaap de ruiter,1
438,,,baacke voegt hieraan toe dat de gemeente wel doof lijkt,1
439,,,beter dan verwacht zegt ema bestuurslid nol wathion,1
440,,,bij de inwoners is er volgens de burgemeester vooral sprake van verbijstering en ongeloof,1
441,,,bijkans heilig noemde wijlen burgemeester eberhard van der laan van amsterdam het recht op demonstreren,1
442,,,bomenspecialist alards is blij met de beslissing van de gemeente,1
443,,,bovendien functioneert de algemene voorziening nu prima vindt de wethouder,1
444,,,burgemeester femke halsema is ambivalent over een moreel appl aan drugsgebruikers erkent ze,1
445,,,burgemeester femke halsema toonde zich ook geen voorstander van het plan,1
446,,,burgemeester gerritsen toonde zich zeer verbolgen de gang van zaken,1
447,,,burgemeester hans vroomen is ook tevreden met de oefening van vandaag,1
448,,,burgemeester ron knig gaf eerder aan signalen te hebben dat voor niet iedereen sinterklaas in deventer een feest is,1
449,,,burgemeesters arjen gerritsen toonde zich direct na afloop zeer verbolgen over de gang van zaken,1
450,,,daar is arjen kapteijns fractievoorzitter van groen links in den haag het volkomen mee eens,1
451,,,daarmee scoort deze groep veel beter dan vorig jaar aldus woordvoerder ton kamp van de gemeente,1
452,,,dat netwerk komt onvoldoende snel van de grond door een gebrek aan geld bij gemeenten,1
453,,,de actiegroep vindt dat burgemeester john jorritsma zich niet moet bemoeien met het sinterklaasfeest,1
454,,,de burgemeester laat weten enorm geschrokken te zijn van de uitkomsten,1
455,,,de burgemeester maakte zich zorgen over de de kwaliteit van de zorg en de veiligheid van de cliënten,1
456,,,de burgemeester van schiedam cor lamers is ook blij met de green deal,1
457,,,de fractie spreekt over karaktermoord op twee hardwerkende wethouders,1
458,,,de gemeente almelo liet deze week weken een eventuele fusie van de twee stichtingen te willen steunen,1
459,,,de gemeente alphen aan den rijn kan niet handhaven,1
460,,,de gemeente deed echter te weinig om de afspraken te handhaven,1
461,,,de gemeente hardenberg maakte een nieuw plan dat vandaag zeer kritisch werd ontvangen door de raad van state,1
462,,,de gemeente is aan het pionieren zegt jeffrey schouten sociaal rechercheur bij de gemeente,1
463,,,de gemeente onderkent het probleem van de tien singels,1
464,,,de gemeenteraad kon de begroting in zijn algemeenheid wel waarderen,1
465,,,de gemeenteraad mag bij zichzelf te rade gaan over hoe deze gemeente bestuurd moet worden,1
466,,,de gemeenteraad van den haag heeft geen vertrouwen meer in de wethouders richard de mos en rachid guernaoui,1
467,,,de griffie van de gemeente den haag meldt dat de fractievoorzitters hun waardering uitspraken voor de snelle benoeming,1
468,,,de huidige verdeling van de middelen over de gemeenten is niet meer adequaat,1
469,,,de inbreng van inwoners is volgens wethouder mariska ten heuw van groot belang,1
470,,,de politie zegt te begrijpen dat inwoners ongerust worden,1
471,,,de rol van de burgemeester in de lokale democratie is een onderwerp dat thom de graaf op het lijf is geschreven,1
